year,raceId,driverId,driverRef,constructorId,constructorRef,wins,laps,fastestLapSpeed,fastestLap,milliseconds,seconds,minutes
1965,707,404,ireland,176,lotus-brm,1,9,0,0,0,0,0
1965,707,405,bucknum,11,honda,1,92,0,0,0,0,0
1965,708,289,hill,66,brm,4,56,0,0,0,0,0
1965,708,328,stewart,66,brm,4,35,0,0,0,0,0
1965,708,345,rodriguez,6,ferrari,15,62,0,0,0,0,0
1965,708,346,siffert,181,brabham-brm,0,65,0,0,7826520,7826052,1300442
1965,708,347,bonnier,183,brabham-clima,2,43,0,0,0,0,0
1965,708,356,jack_brabham,183,brabham-clima,2,38,0,0,0,0,0
1965,708,358,rindt,170,cooper-climax,6,39,0,0,0,0,0
1965,708,360,mclaren,170,cooper-climax,6,25,0,0,0,0,0
1965,708,364,gurney,183,brabham-clima,2,65,0,0,7714990,7714099,12805832
1965,708,370,attwood,176,lotus-brm,1,64,0,0,0,0,0
1965,708,373,clark,172,lotus-climax,7,8,0,0,0,0,0
1965,708,374,spence,172,lotus-climax,7,65,0,0,7772250,7772025,12905375
1965,708,375,scarfiotti,6,ferrari,15,0,0,0,0,0,0
1965,708,382,solana,172,lotus-climax,7,55,0,0,0,0,0
1965,708,385,bandini,6,ferrari,15,62,0,0,0,0,0
1965,708,386,ginther,11,honda,1,65,0,0,7712100,771201,1280535
1965,708,396,bondurant,176,lotus-brm,1,29,0,0,0,0,0
1965,708,404,ireland,176,lotus-brm,1,0,0,0,0,0,0
1965,708,405,bucknum,11,honda,1,64,0,0,0,0,0
1966,690,289,hill,66,brm,4,99,0,0,0,0,0
1966,690,304,hulme,183,brabham-clima,2,15,0,0,0,0,0
1966,690,328,stewart,66,brm,4,100,0,0,9190500,919005,1530175
1966,690,341,surtees,6,ferrari,15,16,0,0,0,0,0
1966,690,346,siffert,181,brabham-brm,0,35,0,0,0,0,0
1966,690,347,bonnier,167,cooper-masera,1,73,0,0,0,0,0
1966,690,356,jack_brabham,191,brabham-repco,4,17,0,0,0,0,0
1966,690,358,rindt,167,cooper-masera,1,56,0,0,0,0,0
1966,690,360,mclaren,187,mclaren-ford,3,9,0,0,0,0,0
1966,690,373,clark,172,lotus-climax,7,60,0,0,0,0,0
1966,690,374,spence,176,lotus-brm,1,34,0,0,0,0,0
1966,690,383,anderson,183,brabham-clima,2,3,0,0,0,0,0
1966,690,385,bandini,6,ferrari,15,100,0,0,9230700,923007,1530845
1966,690,386,ginther,167,cooper-masera,1,80,0,0,0,0,0
1966,690,389,ligier,167,cooper-masera,1,75,0,0,0,0,0
1966,690,396,bondurant,66,brm,4,95,0,0,0,0,0
1966,691,289,hill,66,brm,4,0,0,0,0,0,0
1966,691,304,hulme,183,brabham-clima,2,0,0,0,0,0,0
1966,691,328,stewart,66,brm,4,0,0,0,0,0,0
1966,691,341,surtees,6,ferrari,15,28,0,0,7751300,775103,12901883
1966,691,346,siffert,167,cooper-masera,1,0,0,0,0,0,0
1966,691,347,bonnier,167,cooper-masera,1,0,0,0,0,0,0
1966,691,356,jack_brabham,191,brabham-repco,4,26,0,0,0,0,0
1966,691,358,rindt,167,cooper-masera,1,28,0,0,7793400,779304,129089
1966,691,360,mclaren,188,mclaren-seren,0,0,0,0,0,0,0
1966,691,364,gurney,189,eagle-climax,0,23,0,0,0,0,0
1966,691,373,clark,172,lotus-climax,7,0,0,0,0,0,0
1966,691,374,spence,176,lotus-brm,1,0,0,0,0,0,0
1966,691,385,bandini,6,ferrari,15,27,0,0,0,0,0
1966,691,386,ginther,167,cooper-masera,1,25,0,0,0,0,0
1966,691,389,ligier,167,cooper-masera,1,24,0,0,0,0,0
1966,691,396,bondurant,66,brm,4,0,0,0,0,0,0
1966,691,397,arundell,176,lotus-brm,1,0,0,0,0,0,0
1966,691,398,vic_wilson,66,brm,4,0,0,0,0,0,0
1966,692,278,amon,167,cooper-masera,1,44,0,0,0,0,0
1966,692,289,hill,66,brm,4,13,0,0,0,0,0
1966,692,304,hulme,191,brabham-repco,4,46,0,0,0,0,0
1966,692,341,surtees,167,cooper-masera,1,5,0,0,0,0,0
1966,692,345,rodriguez,172,lotus-climax,7,40,0,0,0,0,0
1966,692,346,siffert,167,cooper-masera,1,10,0,0,0,0,0
1966,692,347,bonnier,183,brabham-clima,2,32,0,0,0,0,0
1966,692,356,jack_brabham,191,brabham-repco,4,48,0,0,6511300,651103,10805217
1966,692,358,rindt,167,cooper-masera,1,46,0,0,0,0,0
1966,692,364,gurney,189,eagle-climax,0,45,0,0,0,0,0
1966,692,374,spence,176,lotus-brm,1,8,0,0,0,0,0
1966,692,383,anderson,183,brabham-clima,2,44,0,0,0,0,0
1966,692,385,bandini,6,ferrari,15,37,0,0,0,0,0
1966,692,387,parkes,6,ferrari,15,48,0,0,6520800,652008,108068
1966,692,389,ligier,167,cooper-masera,1,42,0,0,0,0,0
1966,692,397,arundell,176,lotus-brm,1,3,0,0,0,0,0
1966,692,399,taylor,181,brabham-brm,0,45,0,0,0,0,0
1966,693,289,hill,66,brm,4,79,0,0,0,0,0
1966,693,304,hulme,191,brabham-repco,4,80,0,0,8003000,8003,13303833
1966,693,328,stewart,66,brm,4,17,0,0,0,0,0
1966,693,341,surtees,167,cooper-masera,1,67,0,0,0,0,0
1966,693,346,siffert,167,cooper-masera,1,70,0,0,0,0,0
1966,693,347,bonnier,183,brabham-clima,2,42,0,0,0,0,0
1966,693,356,jack_brabham,191,brabham-repco,4,80,0,0,7993400,799304,13302233
1966,693,358,rindt,167,cooper-masera,1,79,0,0,0,0,0
1966,693,360,mclaren,188,mclaren-seren,0,78,0,0,0,0,0
1966,693,364,gurney,189,eagle-climax,0,9,0,0,0,0,0
1966,693,373,clark,172,lotus-climax,7,79,0,0,0,0,0
1966,693,374,spence,176,lotus-brm,1,15,0,0,0,0,0
1966,693,383,anderson,183,brabham-clima,2,70,0,0,0,0,0
1966,693,388,irwin,183,brabham-clima,2,78,0,0,0,0,0
1966,693,389,ligier,167,cooper-masera,1,75,0,0,0,0,0
1966,693,396,bondurant,66,brm,4,76,0,0,0,0,0
1966,693,397,arundell,176,lotus-brm,1,32,0,0,0,0,0
1966,693,399,taylor,181,brabham-brm,0,76,0,0,0,0,0
1966,693,400,lawrence,192,cooper-ferrar,0,73,0,0,0,0,0
1966,693,401,trevor_taylo,91,shannon,0,0,0,0,0,0,0
1966,694,289,hill,66,brm,4,89,0,0,0,0,0
1966,694,304,hulme,191,brabham-repco,4,37,0,0,0,0,0
1966,694,328,stewart,66,brm,4,88,0,0,0,0,0
1966,694,341,surtees,167,cooper-masera,1,44,0,0,0,0,0
1966,694,346,siffert,167,cooper-masera,1,79,0,0,0,0,0
1966,694,347,bonnier,167,cooper-masera,1,84,0,0,0,0,0
1966,694,356,jack_brabham,191,brabham-repco,4,90,0,0,8432500,843205,14005417
1966,694,358,rindt,167,cooper-masera,1,2,0,0,0,0,0
1966,694,364,gurney,189,eagle-climax,0,26,0,0,0,0,0
1966,694,373,clark,172,lotus-climax,7,88,0,0,0,0,0
1966,694,374,spence,176,lotus-brm,1,87,0,0,0,0,0
1966,694,383,anderson,183,brabham-clima,2,73,0,0,0,0,0
1966,694,385,bandini,6,ferrari,15,87,0,0,0,0,0
1966,694,387,parkes,6,ferrari,15,10,0,0,0,0,0
1966,694,389,ligier,167,cooper-masera,1,84,0,0,0,0,0
1966,694,397,arundell,176,lotus-brm,1,28,0,0,0,0,0
1966,694,399,taylor,181,brabham-brm,0,84,0,0,0,0,0
1966,695,289,hill,66,brm,4,15,0,0,9224400,922404,153074
1966,695,304,hulme,191,brabham-repco,4,8,0,0,0,0,0
1966,695,328,stewart,66,brm,4,15,0,0,9331900,933109,15505317
1966,695,341,surtees,167,cooper-masera,1,15,0,0,8867400,886704,147079
1966,695,347,bonnier,167,cooper-masera,1,3,0,0,0,0,0
1966,695,356,jack_brabham,191,brabham-repco,4,15,0,0,8823000,8823,147005
1966,695,358,rindt,167,cooper-masera,1,15,0,0,8975600,897506,14905933
1966,695,364,gurney,189,eagle-climax,0,14,0,0,0,0,0
1966,695,373,clark,172,lotus-climax,7,11,0,0,0,0,0
1966,695,374,spence,176,lotus-brm,1,12,0,0,0,0,0
1966,695,375,scarfiotti,6,ferrari,15,9,0,0,0,0,0
1966,695,383,anderson,183,brabham-clima,2,2,0,0,0,0,0
1966,695,385,bandini,6,ferrari,15,15,0,0,9479400,947904,157099
1966,695,387,parkes,6,ferrari,15,9,0,0,0,0,0
1966,695,389,ligier,167,cooper-masera,1,0,0,0,0,0,0
1966,695,396,bondurant,66,brm,4,3,0,0,0,0,0
1966,695,397,arundell,176,lotus-brm,1,14,0,0,0,0,0
1966,695,399,taylor,181,brabham-brm,0,0,0,0,0,0,0
1966,695,400,lawrence,192,cooper-ferrar,0,10,0,0,0,0,0
1966,696,278,amon,181,brabham-brm,0,0,0,0,0,0,0
1966,696,289,hill,66,brm,4,0,0,0,0,0,0
1966,696,304,hulme,191,brabham-repco,4,68,0,0,6440900,644009,10703483
1966,696,328,stewart,66,brm,4,5,0,0,0,0,0
1966,696,341,surtees,167,cooper-masera,1,31,0,0,0,0,0
1966,696,346,siffert,167,cooper-masera,1,46,0,0,0,0,0
1966,696,347,bonnier,167,cooper-masera,1,3,0,0,0,0,0
1966,696,356,jack_brabham,191,brabham-repco,4,7,0,0,0,0,0
1966,696,358,rindt,167,cooper-masera,1,67,0,0,0,0,0
1966,696,364,gurney,190,eagle-weslake,1,7,0,0,0,0,0
1966,696,373,clark,176,lotus-brm,1,58,0,0,0,0,0
1966,696,374,spence,176,lotus-brm,1,67,0,0,0,0,0
1966,696,375,scarfiotti,6,ferrari,15,68,0,0,6434800,643408,10702467
1966,696,383,anderson,183,brabham-clima,2,66,0,0,0,0,0
1966,696,385,bandini,6,ferrari,15,33,0,0,0,0,0
1966,696,386,ginther,11,honda,1,16,0,0,0,0,0
1966,696,387,parkes,6,ferrari,15,68,0,0,6440600,644006,10703433
1966,696,394,baghetti,6,ferrari,15,59,0,0,0,0,0
1966,696,396,bondurant,66,brm,4,65,0,0,0,0,0
1966,696,397,arundell,176,lotus-brm,1,63,0,0,0,0,0
1966,696,402,geki,172,lotus-climax,7,63,0,0,0,0,0
1966,696,403,phil_hill,189,eagle-climax,0,0,0,0,0,0,0
1966,697,289,hill,66,brm,4,52,0,0,0,0,0
1966,697,304,hulme,191,brabham-repco,4,18,0,0,0,0,0
1966,697,328,stewart,66,brm,4,53,0,0,0,0,0
1966,697,341,surtees,167,cooper-masera,1,107,0,0,0,0,0
1966,697,345,rodriguez,176,lotus-brm,1,13,0,0,0,0,0
1966,697,346,siffert,167,cooper-masera,1,105,0,0,0,0,0
1966,697,347,bonnier,167,cooper-masera,1,57,0,0,0,0,0
1966,697,356,jack_brabham,191,brabham-repco,4,55,0,0,0,0,0
1966,697,358,rindt,167,cooper-masera,1,107,0,0,0,0,0
1966,697,360,mclaren,187,mclaren-ford,3,105,0,0,0,0,0
1966,697,364,gurney,190,eagle-weslake,1,13,0,0,0,0,0
1966,697,373,clark,176,lotus-brm,1,108,0,0,7780110,7780011,12906685
1966,697,374,spence,176,lotus-brm,1,74,0,0,0,0,0
1966,697,385,bandini,6,ferrari,15,34,0,0,0,0,0
1966,697,386,ginther,11,honda,1,81,0,0,0,0,0
1966,697,396,bondurant,189,eagle-climax,0,5,0,0,0,0,0
1966,697,397,arundell,172,lotus-climax,7,101,0,0,0,0,0
1966,697,404,ireland,66,brm,4,96,0,0,0,0,0
1966,697,405,bucknum,11,honda,1,58,0,0,0,0,0
1966,698,289,hill,66,brm,4,18,0,0,0,0,0
1966,698,304,hulme,191,brabham-repco,4,64,0,0,0,0,0
1966,698,328,stewart,66,brm,4,26,0,0,0,0,0
1966,698,341,surtees,167,cooper-masera,1,65,0,0,7595340,7595034,1260589
1966,698,345,rodriguez,176,lotus-brm,1,49,0,0,0,0,0
1966,698,346,siffert,167,cooper-masera,1,33,0,0,0,0,0
1966,698,347,bonnier,167,cooper-masera,1,63,0,0,0,0,0
1966,698,356,jack_brabham,191,brabham-repco,4,65,0,0,7603220,7603022,12607203
1966,698,358,rindt,167,cooper-masera,1,32,0,0,0,0,0
1966,698,360,mclaren,187,mclaren-ford,3,40,0,0,0,0,0
1966,698,364,gurney,189,eagle-climax,0,64,0,0,0,0,0
1966,698,373,clark,176,lotus-brm,1,9,0,0,0,0,0
1966,698,382,solana,167,cooper-masera,1,9,0,0,0,0,0
1966,698,386,ginther,11,honda,1,64,0,0,0,0,0
1966,698,396,bondurant,190,eagle-weslake,1,24,0,0,0,0,0
1966,698,397,arundell,176,lotus-brm,1,61,0,0,0,0,0
1966,698,404,ireland,66,brm,4,28,0,0,0,0,0
1966,698,405,bucknum,11,honda,1,60,0,0,0,0,0
1967,679,289,hill,176,lotus-brm,1,6,0,0,0,0,0
1967,679,293,charlton,183,brabham-clima,2,63,0,0,0,0,0
1967,679,304,hulme,191,brabham-repco,4,78,0,0,0,0,0
1967,679,328,stewart,66,brm,4,2,0,0,0,0,0
1967,679,340,love,170,cooper-climax,6,80,0,0,7572300,757203,1260205
1967,679,341,surtees,11,honda,1,79,0,0,0,0,0
1967,679,345,rodriguez,167,cooper-masera,1,80,0,0,7545900,754509,1250765
1967,679,346,siffert,167,cooper-masera,1,41,0,0,0,0,0
1967,679,347,bonnier,167,cooper-masera,1,30,0,0,0,0,0
1967,679,356,jack_brabham,191,brabham-repco,4,76,0,0,0,0,0
1967,679,358,rindt,167,cooper-masera,1,38,0,0,0,0,0
1967,679,361,courage,176,lotus-brm,1,51,0,0,0,0,0
1967,679,364,gurney,189,eagle-climax,0,44,0,0,0,0,0
1967,679,368,tingle,184,lds-climax,0,56,0,0,0,0,0
1967,679,373,clark,176,lotus-brm,1,22,0,0,0,0,0
1967,679,374,spence,66,brm,4,31,0,0,0,0,0
1967,679,383,anderson,183,brabham-clima,2,78,0,0,0,0,0
1967,679,384,botha,183,brabham-clima,2,60,0,0,0,0,0
1967,680,278,amon,6,ferrari,15,98,0,0,0,0,0
1967,680,289,hill,176,lotus-brm,1,99,0,0,0,0,0
1967,680,304,hulme,191,brabham-repco,4,100,0,0,9274300,927403,15405717
1967,680,306,beltoise,82,matra,0,0,0,0,0,0,0
1967,680,328,stewart,66,brm,4,14,0,0,0,0,0
1967,680,341,surtees,11,honda,1,32,0,0,0,0,0
1967,680,345,rodriguez,167,cooper-masera,1,96,0,0,0,0,0
1967,680,346,siffert,167,cooper-masera,1,31,0,0,0,0,0
1967,680,356,jack_brabham,191,brabham-repco,4,0,0,0,0,0,0
1967,680,358,rindt,167,cooper-masera,1,14,0,0,0,0,0
1967,680,359,gavin,82,matra,0,4,0,0,0,0,0
1967,680,360,mclaren,194,mclaren-brm,0,98,0,0,0,0,0
1967,680,361,courage,66,brm,4,64,0,0,0,0,0
1967,680,364,gurney,190,eagle-weslake,1,4,0,0,0,0,0
1967,680,373,clark,172,lotus-climax,7,42,0,0,0,0,0
1967,680,374,spence,66,brm,4,96,0,0,0,0,0
1967,680,383,anderson,183,brabham-clima,2,0,0,0,0,0,0
1967,680,385,bandini,6,ferrari,15,81,0,0,0,0,0
1967,680,386,ginther,189,eagle-climax,0,0,0,0,0,0,0
1967,681,278,amon,6,ferrari,15,90,0,0,8112400,811204,13502067
1967,681,289,hill,180,lotus-ford,5,11,0,0,0,0,0
1967,681,304,hulme,191,brabham-repco,4,90,0,0,8110800,811008,135018
1967,681,328,stewart,66,brm,4,51,0,0,0,0,0
1967,681,341,surtees,11,honda,1,73,0,0,0,0,0
1967,681,345,rodriguez,167,cooper-masera,1,39,0,0,0,0,0
1967,681,346,siffert,167,cooper-masera,1,83,0,0,0,0,0
1967,681,356,jack_brabham,191,brabham-repco,4,90,0,0,8108700,810807,1350145
1967,681,358,rindt,167,cooper-masera,1,41,0,0,0,0,0
1967,681,360,mclaren,194,mclaren-brm,0,1,0,0,0,0,0
1967,681,364,gurney,190,eagle-weslake,1,8,0,0,0,0,0
1967,681,373,clark,180,lotus-ford,5,90,0,0,8085100,808501,13407517
1967,681,374,spence,66,brm,4,87,0,0,0,0,0
1967,681,375,scarfiotti,6,ferrari,15,89,0,0,0,0,0
1967,681,383,anderson,183,brabham-clima,2,86,0,0,0,0,0
1967,681,387,parkes,6,ferrari,15,89,0,0,0,0,0
1967,681,388,irwin,176,lotus-brm,1,88,0,0,0,0,0
1967,682,278,amon,6,ferrari,15,28,0,0,6149400,614904,102049
1967,682,289,hill,180,lotus-ford,5,3,0,0,0,0,0
1967,682,304,hulme,191,brabham-repco,4,14,0,0,0,0,0
1967,682,328,stewart,66,brm,4,28,0,0,6112400,611204,10108733
1967,682,341,surtees,11,honda,1,1,0,0,0,0,0
1967,682,345,rodriguez,167,cooper-masera,1,25,0,0,0,0,0
1967,682,346,siffert,167,cooper-masera,1,27,0,0,0,0,0
1967,682,347,bonnier,167,cooper-masera,1,10,0,0,0,0,0
1967,682,356,jack_brabham,191,brabham-repco,4,15,0,0,0,0,0
1967,682,358,rindt,167,cooper-masera,1,28,0,0,6183300,618303,1030055
1967,682,364,gurney,190,eagle-weslake,1,28,0,0,6049400,604904,10008233
1967,682,373,clark,180,lotus-ford,5,27,0,0,0,0,0
1967,682,374,spence,66,brm,4,27,0,0,0,0,0
1967,682,375,scarfiotti,6,ferrari,15,24,0,0,0,0,0
1967,682,383,anderson,183,brabham-clima,2,26,0,0,0,0,0
1967,682,387,parkes,6,ferrari,15,0,0,0,0,0,0
1967,682,388,irwin,66,brm,4,1,0,0,0,0,0
1967,682,389,ligier,167,cooper-masera,1,25,0,0,0,0,0
1967,683,278,amon,6,ferrari,15,47,0,0,0,0,0
1967,683,289,hill,180,lotus-ford,5,13,0,0,0,0,0
1967,683,304,hulme,191,brabham-repco,4,80,0,0,8050800,805008,134018
1967,683,328,stewart,66,brm,4,79,0,0,0,0,0
1967,683,345,rodriguez,167,cooper-masera,1,76,0,0,0,0,0
1967,683,346,siffert,167,cooper-masera,1,77,0,0,0,0,0
1967,683,356,jack_brabham,191,brabham-repco,4,80,0,0,8001300,800103,1330355
1967,683,358,rindt,167,cooper-masera,1,33,0,0,0,0,0
1967,683,360,mclaren,190,eagle-weslake,1,26,0,0,0,0,0
1967,683,364,gurney,190,eagle-weslake,1,40,0,0,0,0,0
1967,683,373,clark,180,lotus-ford,5,23,0,0,0,0,0
1967,683,374,spence,66,brm,4,9,0,0,0,0,0
1967,683,383,anderson,183,brabham-clima,2,16,0,0,0,0,0
1967,683,388,irwin,66,brm,4,76,0,0,0,0,0
1967,683,389,ligier,167,cooper-masera,1,68,0,0,0,0,0
1967,684,278,amon,6,ferrari,15,80,0,0,7182200,718202,11907033
1967,684,289,hill,180,lotus-ford,5,64,0,0,0,0,0
1967,684,304,hulme,191,brabham-repco,4,80,0,0,7178400,717804,119064
1967,684,322,hobbs,66,brm,4,77,0,0,0,0,0
1967,684,328,stewart,66,brm,4,20,0,0,0,0,0
1967,684,341,surtees,11,honda,1,78,0,0,0,0,0
1967,684,345,rodriguez,167,cooper-masera,1,79,0,0,0,0,0
1967,684,346,siffert,167,cooper-masera,1,10,0,0,0,0,0
1967,684,347,bonnier,167,cooper-masera,1,0,0,0,0,0,0
1967,684,351,moser,193,cooper-ats,0,29,0,0,0,0,0
1967,684,356,jack_brabham,191,brabham-repco,4,80,0,0,7187400,718704,119079
1967,684,358,rindt,167,cooper-masera,1,26,0,0,0,0,0
1967,684,360,mclaren,190,eagle-weslake,1,14,0,0,0,0,0
1967,684,361,courage,66,brm,4,0,0,0,0,0,0
1967,684,364,gurney,190,eagle-weslake,1,34,0,0,0,0,0
1967,684,373,clark,180,lotus-ford,5,80,0,0,7165600,716506,11904267
1967,684,374,spence,66,brm,4,44,0,0,0,0,0
1967,684,383,anderson,183,brabham-clima,2,67,0,0,0,0,0
1967,684,388,irwin,66,brm,4,77,0,0,0,0,0
1967,684,389,ligier,191,brabham-repco,4,76,0,0,0,0,0
1967,684,390,rees,167,cooper-masera,1,76,0,0,0,0,0
1967,685,235,ickx,82,matra,0,12,0,0,0,0,0
1967,685,262,oliver,180,lotus-ford,5,15,0,0,7886400,788604,131044
1967,685,278,amon,6,ferrari,15,15,0,0,7594700,759407,12605783
1967,685,289,hill,180,lotus-ford,5,8,0,0,0,0,0
1967,685,304,hulme,191,brabham-repco,4,15,0,0,7555700,755507,12509283
1967,685,322,hobbs,26,lola,0,13,0,0,0,0,0
1967,685,328,stewart,66,brm,4,5,0,0,0,0,0
1967,685,341,surtees,11,honda,1,15,0,0,7701400,770104,12803567
1967,685,345,rodriguez,167,cooper-masera,1,13,0,0,0,0,0
1967,685,346,siffert,167,cooper-masera,1,12,0,0,0,0,0
1967,685,347,bonnier,167,cooper-masera,1,15,0,0,8077800,807708,134063
1967,685,356,jack_brabham,191,brabham-repco,4,15,0,0,7594200,759402,126057
1967,685,358,rindt,167,cooper-masera,1,4,0,0,0,0,0
1967,685,360,mclaren,190,eagle-weslake,1,3,0,0,0,0,0
1967,685,364,gurney,190,eagle-weslake,1,12,0,0,0,0,0
1967,685,365,hahne,26,lola,0,6,0,0,0,0,0
1967,685,373,clark,180,lotus-ford,5,4,0,0,0,0,0
1967,685,374,spence,66,brm,4,3,0,0,0,0,0
1967,685,377,jo_schlesser,82,matra,0,2,0,0,0,0,0
1967,685,379,ahrens,90,protos,0,4,0,0,0,0,0
1967,685,388,irwin,66,brm,4,13,0,0,0,0,0
1967,685,389,ligier,191,brabham-repco,4,14,0,0,0,0,0
1967,685,390,rees,182,brabham-ford,2,15,0,0,8083600,808306,13407267
1967,685,391,hart,90,protos,0,12,0,0,0,0,0
1967,686,278,amon,6,ferrari,15,87,0,0,0,0,0
1967,686,289,hill,180,lotus-ford,5,88,0,0,0,0,0
1967,686,304,hulme,191,brabham-repco,4,90,0,0,9701900,970109,16106983
1967,686,322,hobbs,66,brm,4,85,0,0,0,0,0
1967,686,326,wietzes,180,lotus-ford,5,69,0,0,0,0,0
1967,686,328,stewart,66,brm,4,65,0,0,0,0,0
1967,686,347,bonnier,167,cooper-masera,1,85,0,0,0,0,0
1967,686,356,jack_brabham,191,brabham-repco,4,90,0,0,9640000,9640,16006667
1967,686,358,rindt,167,cooper-masera,1,4,0,0,0,0,0
1967,686,360,mclaren,194,mclaren-brm,0,86,0,0,0,0,0
1967,686,364,gurney,190,eagle-weslake,1,89,0,0,0,0,0
1967,686,370,attwood,167,cooper-masera,1,84,0,0,0,0,0
1967,686,371,pease,189,eagle-climax,0,47,0,0,0,0,0
1967,686,373,clark,180,lotus-ford,5,69,0,0,0,0,0
1967,686,374,spence,66,brm,4,87,0,0,0,0,0
1967,686,388,irwin,66,brm,4,18,0,0,0,0,0
1967,686,392,fisher,176,lotus-brm,1,81,0,0,0,0,0
1967,686,393,tom_jones,170,cooper-climax,6,0,0,0,0,0,0
1967,687,235,ickx,167,cooper-masera,1,66,0,0,0,0,0
1967,687,278,amon,6,ferrari,15,64,0,0,0,0,0
1967,687,289,hill,180,lotus-ford,5,58,0,0,0,0,0
1967,687,304,hulme,191,brabham-repco,4,30,0,0,0,0,0
1967,687,328,stewart,66,brm,4,45,0,0,0,0,0
1967,687,341,surtees,11,honda,1,68,0,0,6225000,6225,103075
1967,687,346,siffert,167,cooper-masera,1,50,0,0,0,0,0
1967,687,347,bonnier,167,cooper-masera,1,46,0,0,0,0,0
1967,687,356,jack_brabham,191,brabham-repco,4,68,0,0,6225200,622502,10307533
1967,687,358,rindt,167,cooper-masera,1,68,0,0,6281600,628106,10406933
1967,687,360,mclaren,194,mclaren-brm,0,46,0,0,0,0,0
1967,687,364,gurney,190,eagle-weslake,1,4,0,0,0,0,0
1967,687,373,clark,180,lotus-ford,5,68,0,0,6248100,624801,1040135
1967,687,374,spence,66,brm,4,67,0,0,0,0,0
1967,687,375,scarfiotti,190,eagle-weslake,1,5,0,0,0,0,0
1967,687,388,irwin,66,brm,4,16,0,0,0,0,0
1967,687,389,ligier,191,brabham-repco,4,26,0,0,0,0,0
1967,687,394,baghetti,180,lotus-ford,5,50,0,0,0,0,0
1967,688,235,ickx,167,cooper-masera,1,45,0,0,0,0,0
1967,688,278,amon,6,ferrari,15,95,0,0,0,0,0
1967,688,289,hill,180,lotus-ford,5,108,0,0,7399500,739905,1230325
1967,688,304,hulme,191,brabham-repco,4,107,0,0,0,0,0
1967,688,306,beltoise,187,mclaren-ford,3,101,0,0,0,0,0
1967,688,328,stewart,66,brm,4,72,0,0,0,0,0
1967,688,341,surtees,11,honda,1,96,0,0,0,0,0
1967,688,346,siffert,167,cooper-masera,1,106,0,0,0,0,0
1967,688,347,bonnier,167,cooper-masera,1,101,0,0,0,0,0
1967,688,356,jack_brabham,191,brabham-repco,4,104,0,0,0,0,0
1967,688,358,rindt,167,cooper-masera,1,33,0,0,0,0,0
1967,688,360,mclaren,194,mclaren-brm,0,16,0,0,0,0,0
1967,688,364,gurney,190,eagle-weslake,1,24,0,0,0,0,0
1967,688,373,clark,180,lotus-ford,5,108,0,0,7393200,739302,123022
1967,688,374,spence,66,brm,4,35,0,0,0,0,0
1967,688,382,solana,180,lotus-ford,5,7,0,0,0,0,0
1967,688,388,irwin,66,brm,4,41,0,0,0,0,0
1967,688,389,ligier,191,brabham-repco,4,43,0,0,0,0,0
1967,689,278,amon,6,ferrari,15,62,0,0,0,0,0
1967,689,289,hill,180,lotus-ford,5,18,0,0,0,0,0
1967,689,304,hulme,191,brabham-repco,4,64,0,0,0,0,0
1967,689,306,beltoise,187,mclaren-ford,3,63,0,0,0,0,0
1967,689,328,stewart,66,brm,4,24,0,0,0,0,0
1967,689,341,surtees,11,honda,1,64,0,0,0,0,0
1967,689,345,rodriguez,167,cooper-masera,1,63,0,0,0,0,0
1967,689,346,siffert,167,cooper-masera,1,59,0,0,0,0,0
1967,689,347,bonnier,167,cooper-masera,1,61,0,0,0,0,0
1967,689,356,jack_brabham,191,brabham-repco,4,65,0,0,7254060,7254006,1200901
1967,689,360,mclaren,194,mclaren-brm,0,45,0,0,0,0,0
1967,689,364,gurney,189,eagle-climax,0,4,0,0,0,0,0
1967,689,373,clark,180,lotus-ford,5,65,0,0,7168700,716807,11904783
1967,689,374,spence,66,brm,4,63,0,0,0,0,0
1967,689,382,solana,176,lotus-brm,1,12,0,0,0,0,0
1967,689,388,irwin,66,brm,4,33,0,0,0,0,0
1967,689,389,ligier,191,brabham-repco,4,41,0,0,0,0,0
1967,689,392,fisher,176,lotus-brm,1,0,0,0,0,0,0
1967,689,395,williams,6,ferrari,15,63,0,0,0,0,0
1968,667,235,ickx,6,ferrari,15,51,0,0,0,0,0
1968,667,278,amon,6,ferrari,15,78,0,0,0,0,0
1968,667,289,hill,180,lotus-ford,5,80,0,0,6861900,686109,1140365
1968,667,293,charlton,191,brabham-repco,4,3,0,0,0,0,0
1968,667,304,hulme,194,mclaren-brm,0,78,0,0,0,0,0
1968,667,306,beltoise,196,matra-ford,6,77,0,0,0,0,0
1968,667,312,redman,167,cooper-masera,1,4,0,0,0,0,0
1968,667,328,stewart,196,matra-ford,6,43,0,0,0,0,0
1968,667,333,adamich,6,ferrari,15,13,0,0,0,0,0
1968,667,334,pretorius,183,brabham-clima,2,71,0,0,0,0,0
1968,667,340,love,191,brabham-repco,4,75,0,0,0,0,0
1968,667,341,surtees,11,honda,1,75,0,0,0,0,0
1968,667,345,rodriguez,66,brm,4,20,0,0,0,0,0
1968,667,346,siffert,167,cooper-masera,1,77,0,0,0,0,0
1968,667,347,bonnier,167,cooper-masera,1,46,0,0,0,0,0
1968,667,356,jack_brabham,191,brabham-repco,4,16,0,0,0,0,0
1968,667,358,rindt,191,brabham-repco,4,80,0,0,6867000,6867,114045
1968,667,364,gurney,190,eagle-weslake,1,58,0,0,0,0,0
